DB030,DB040,pobreza_energetica,renta_equiv_euros,HY020,quintil_renta,tiene_mayor65,n_miembros,HH010,HH021,HH030,HS120,HD080
20066,ES30,0,4339.51304347826,9980.88,1,FALSE,4,4,2,6,3,2
20067,ES30,1,10633.42,15950.13,1,FALSE,2,4,4,6,3,2
20071,ES30,0,26373.4,26373.4,4,TRUE,1,4,1,4,6,1
20072,ES30,0,31248,31248,4,FALSE,1,4,1,4,5,1
20073,ES30,1,17462,31431.6,3,FALSE,3,4,3,4,3,2
20075,ES30,0,23943.2,23943.2,4,FALSE,1,4,1,3,3,2
20077,ES30,NA,9594.7,9594.7,NA,TRUE,1,3,5,2,3,3
20079,ES30,0,33640.4,33640.4,5,FALSE,1,4,1,3,6,1
20080,ES30,0,7879.166666666666,14182.5,1,FALSE,3,4,1,5,2,2
20082,ES30,0,24541.62,24541.62,4,FALSE,1,4,2,5,4,2
20083,ES30,NA,17369,17369,NA,TRUE,1,4,1,4,1,2
20084,ES30,0,18282.714285714283,38393.7,3,FALSE,4,4,2,4,3,1
20085,ES30,0,17517.35,35034.7,3,TRUE,3,3,1,4,5,2
20086,ES30,0,20372.866666666665,30559.3,3,TRUE,2,3,1,5,5,2
20088,ES30,0,18392.066666666666,27588.1,3,TRUE,2,4,1,4,4,1
20089,ES30,1,11432.65,22865.3,1,FALSE,3,4,3,4,3,2
20090,ES30,0,50021.799999999996,75032.7,5,TRUE,2,4,1,6,5,1
20093,ES30,1,3253.322222222222,5855.98,1,FALSE,3,3,3,3,2,3
20095,ES30,0,37424.86666666667,56137.3,5,FALSE,2,4,4,4,3,1
20097,ES30,0,16447.4,16447.4,2,FALSE,1,4,5,3,4,1
20098,ES30,0,12790.555555555555,23023,2,FALSE,3,4,3,5,4,2
20100,ES30,NA,45748.75,109797,NA,FALSE,5,4,2,6,4,3
20101,ES30,0,16910.7,16910.7,2,TRUE,1,4,1,9,3,1
20103,ES30,0,22043.4,22043.4,3,TRUE,1,4,1,3,5,2
20105,ES30,0,29488,82566.4,4,FALSE,5,4,2,4,5,1
20106,ES30,0,22971,22971,3,FALSE,1,4,3,2,5,1
20107,ES30,0,25813.248,64533.12,4,FALSE,4,4,2,3,4,1
20109,ES30,0,30266.333333333332,63559.3,4,FALSE,4,4,3,4,3,1
20114,ES30,0,3314.086046511628,14250.57,1,TRUE,8,1,1,6,3,1
20115,ES30,0,26366.92258064516,81737.46,4,FALSE,6,4,2,8,5,1
20116,ES30,0,12692.7,25385.4,2,TRUE,3,4,2,6,3,2
20117,ES30,0,8145.639999999999,20364.1,1,FALSE,4,4,2,3,5,1
20118,ES30,0,69731.46666666666,104597.2,5,TRUE,2,4,2,6,4,1
20120,ES30,0,1678.32,1678.32,1,FALSE,1,4,1,3,5,1
20121,ES30,0,38233.5525,152934.21,5,FALSE,7,4,2,6,4,1
20122,ES30,0,20006.066666666666,60018.2,3,FALSE,5,4,2,6,3,1
20123,ES30,0,2180.7599999999998,3271.14,1,TRUE,2,4,1,5,4,1
20124,ES30,NA,15588.666666666666,28059.6,NA,FALSE,3,4,2,5,4,1
20125,ES30,0,44942.53333333333,67413.8,5,TRUE,2,4,1,5,5,1
20126,ES30,0,37033.799999999996,55550.7,5,TRUE,2,4,1,5,4,1
20127,ES30,0,40913.86666666667,61370.8,5,FALSE,2,4,1,5,5,1
20128,ES30,0,33530.9,33530.9,5,TRUE,1,4,1,4,5,1
20129,ES30,0,42271,84542,5,TRUE,3,4,1,6,5,1
20130,ES30,0,11511.7,11511.7,1,FALSE,1,4,2,2,3,2
20133,ES30,0,27239.066666666666,40858.6,4,TRUE,2,4,1,10,5,1
20134,ES30,0,37836.4,56754.6,5,FALSE,2,4,3,5,4,1
20135,ES30,0,13556.766666666668,40670.3,2,TRUE,5,4,1,6,2,3
20136,ES30,0,-5353.4,-5353.4,1,TRUE,1,4,1,7,3,1
20137,ES30,0,88732.13333333335,133098.2,5,FALSE,2,4,3,4,6,1
20138,ES30,0,33997.6,50996.4,5,TRUE,2,4,1,7,5,1
20139,ES30,0,45296.13333333333,67944.2,5,FALSE,2,4,2,4,4,1
20141,ES30,0,31782.875,76278.9,4,FALSE,5,4,3,5,5,1
20143,ES30,0,25490,38235,4,FALSE,2,4,3,5,4,1
20145,ES30,1,34891.01333333333,52336.52,5,TRUE,2,4,1,4,2,3
20147,ES30,0,5557.366666666666,16672.1,1,FALSE,5,4,5,5,2,1
20148,ES30,0,28538.1,28538.1,4,FALSE,1,4,2,4,4,1
20149,ES30,0,14218,21327,2,FALSE,2,4,1,5,3,1
20150,ES30,0,23516.4,47032.8,3,FALSE,3,3,1,3,6,1
20152,ES30,0,6608.866666666666,9913.3,1,FALSE,2,3,3,5,5,1
20154,ES30,1,32676.206666666665,49014.31,4,FALSE,2,3,2,3,2,1
20155,ES30,0,26765.7,26765.7,4,FALSE,1,4,5,4,5,1
20156,ES30,NA,10520.111111111111,18936.2,NA,FALSE,3,4,5,5,4,1
20158,ES30,0,19737.7,19737.7,3,FALSE,1,3,3,5,2,2
20159,ES30,0,15228.4,15228.4,2,TRUE,1,4,1,3,4,1
20160,ES30,0,15802,23703,2,TRUE,2,4,2,1,3,1
20161,ES30,1,13159.92,19739.88,2,FALSE,2,3,3,5,1,2
20163,ES30,1,10468.294444444444,18842.93,1,FALSE,3,3,2,2,3,2
20165,ES30,1,10460.76,26151.9,1,FALSE,4,3,3,4,3,2
20166,ES30,1,11415.866666666667,17123.8,1,TRUE,2,4,2,3,2,2
20167,ES30,NA,1721.125,3442.25,NA,FALSE,3,3,4,4,1,2
20168,ES30,0,13535.5,27071,2,FALSE,3,3,2,5,5,2
20169,ES30,0,30318.1,30318.1,4,FALSE,1,3,1,5,5,1
20170,ES30,0,24764.466666666664,37146.7,4,FALSE,2,4,3,3,3,2
20173,ES30,0,44100.73333333334,66151.1,5,FALSE,2,3,3,5,5,1
20176,ES30,1,13029.133333333333,19543.7,2,FALSE,2,3,2,2,5,1
20180,ES30,1,6314.783333333334,11366.61,1,FALSE,3,3,4,2,5,2
20184,ES30,NA,10478.2,10478.2,NA,TRUE,1,4,1,6,5,1
20185,ES30,1,21515,32272.5,3,FALSE,2,4,2,3,2,2
20186,ES30,0,19991.946666666667,29987.92,3,TRUE,2,3,2,5,2,2
20187,ES30,0,13442.055555555555,24195.7,2,FALSE,3,3,1,4,3,3
20188,ES30,1,5964.733333333334,8947.1,1,FALSE,2,3,1,6,3,1
20189,ES30,1,14175.76,35439.4,2,FALSE,4,4,3,5,3,1
20190,ES30,1,20849.600000000002,31274.4,3,FALSE,2,3,1,4,2,2
20191,ES30,1,4271.8,4271.8,1,FALSE,1,3,2,6,1,2
20193,ES30,0,8267.6,8267.6,1,TRUE,1,4,1,6,5,1
20195,ES30,0,19082.533333333333,28623.8,3,FALSE,2,4,2,5,2,3
20196,ES30,1,25479.28,63698.2,4,FALSE,4,4,1,4,1,2
20198,ES30,1,3877.82,3877.82,1,FALSE,1,4,2,2,2,2
20199,ES30,NA,13513.133333333333,20269.7,NA,FALSE,2,4,1,5,4,1
20200,ES30,0,28723.05,57446.1,4,FALSE,3,4,2,5,4,2
20201,ES30,0,17988.533333333333,26982.8,3,FALSE,2,4,1,5,5,1
20202,ES30,0,10216.133333333333,15324.2,1,FALSE,2,4,1,5,2,1
20203,ES30,0,15350.852173913045,35306.96,2,FALSE,4,3,1,6,2,3
20204,ES30,0,27690.35,55380.7,4,FALSE,3,4,1,7,4,1
20205,ES30,0,14085.866666666667,21128.8,2,TRUE,2,4,1,5,4,1
20206,ES30,1,8237.928571428572,17299.65,1,FALSE,4,4,4,3,2,1
20208,ES30,NA,12466,18699,NA,TRUE,2,4,1,5,5,1
20209,ES30,0,15010.666666666666,22516,2,TRUE,2,4,1,4,4,1
20210,ES30,0,16203.480000000001,24305.22,2,TRUE,2,4,1,5,2,2
20211,ES30,NA,10662.666666666666,15994,NA,FALSE,2,4,1,7,4,1
20212,ES30,1,17693.333333333332,26540,3,TRUE,2,3,1,3,2,2
20213,ES30,0,14138.88,35347.2,2,FALSE,4,3,2,6,4,1
20214,ES30,0,17732.933333333334,26599.4,3,TRUE,2,3,1,6,4,1
20215,ES30,NA,32810.3,32810.3,NA,FALSE,1,4,2,3,5,1
20216,ES30,1,16099.933333333334,24149.9,2,TRUE,2,4,1,5,3,1
20217,ES30,1,19392.29333333333,29088.44,3,TRUE,2,4,1,NA,4,1
20218,ES30,0,13839.133333333333,20758.7,2,FALSE,2,4,1,2,5,2
20219,ES30,0,21891.869565217396,50351.3,3,TRUE,4,4,2,4,4,1
20220,ES30,0,18908.133333333335,28362.2,3,TRUE,2,4,1,5,4,1
20221,ES30,1,3765.1249999999995,6024.2,1,FALSE,3,3,3,4,2,1
20222,ES30,0,12633.066666666666,18949.6,2,TRUE,2,4,1,5,3,1
20223,ES30,0,17166.5,17166.5,2,TRUE,1,4,1,3,3,3
20224,ES30,0,15713.65,31427.3,2,FALSE,3,3,1,5,3,1
20225,ES30,0,8321.24,20803.1,1,FALSE,4,4,2,5,3,2
20226,ES30,0,16406.666666666664,34454,2,FALSE,4,4,2,5,5,1
20227,ES30,0,15770.380952380952,33117.8,2,FALSE,4,4,2,4,3,1
20228,ES30,1,7366.666666666667,11050,1,FALSE,2,4,2,3,3,2
20229,ES30,0,21233.652173913044,48837.4,3,FALSE,4,3,1,5,4,1
20231,ES30,1,32562.3,32562.3,4,FALSE,1,4,2,6,2,2
20232,ES30,0,15989.173913043478,36775.1,2,FALSE,4,4,1,7,4,1
20233,ES30,0,24673.266666666666,37009.9,4,FALSE,2,3,2,3,5,1
20234,ES30,0,19529.65,39059.3,3,FALSE,3,4,1,6,5,1
20236,ES30,0,14575.804347826088,33524.35,2,FALSE,4,4,1,7,4,1
20237,ES30,0,11431.7,11431.7,1,TRUE,1,4,3,5,4,1
20238,ES30,1,5822.68,14556.7,1,TRUE,4,4,2,5,1,2
20239,ES30,0,29654.48,74136.2,4,FALSE,4,4,2,6,4,1
20240,ES30,0,12335.119999999999,30837.8,2,FALSE,4,4,1,6,4,1
20241,ES30,1,22802.65,45605.3,3,TRUE,3,1,1,3,3,1
20242,ES30,0,18817.16,47042.9,3,FALSE,4,2,2,9,3,3
20243,ES30,0,37701.4,56552.1,5,TRUE,2,1,1,6,4,2
20244,ES30,0,45167.13333333333,67750.7,5,FALSE,2,2,1,7,5,1
20245,ES30,0,42093.933333333334,63140.9,5,TRUE,2,2,1,7,5,1
20246,ES30,0,30781.53,30781.53,4,TRUE,1,2,1,5,5,1
20247,ES30,1,25333.1,50666.2,4,TRUE,3,2,1,7,5,1
20248,ES30,0,17499.133333333335,26248.7,3,TRUE,2,2,1,5,3,1
20251,ES30,0,25157.4,25157.4,4,TRUE,1,2,1,8,5,1
20252,ES30,1,19802.646666666667,29703.97,3,TRUE,2,2,1,5,2,2
20254,ES30,1,9987.074074074073,26965.1,1,FALSE,6,4,3,3,1,2
20259,ES30,0,4340,4340,1,FALSE,1,3,3,4,3,1
20260,ES30,1,23343.466666666664,35015.2,3,FALSE,2,4,1,3,5,1
20264,ES30,0,37558.1,37558.1,5,FALSE,1,4,2,4,4,1
20267,ES30,0,21534.6,21534.6,3,FALSE,1,4,5,5,4,1
20268,ES30,0,26266.399999999998,39399.6,4,TRUE,2,4,1,8,4,1
20269,ES30,1,13442.45,26884.9,2,FALSE,3,4,3,5,3,2
20270,ES30,0,17135.4,34270.8,2,TRUE,3,4,1,5,2,1
20271,ES30,1,10185.125,20370.25,1,FALSE,3,3,2,4,4,1
20272,ES30,0,24291.80769230769,63158.7,4,TRUE,5,4,2,5,2,1
20273,ES30,0,20765.600000000002,31148.4,3,FALSE,2,4,1,5,5,1
20274,ES30,0,19673.9,19673.9,3,FALSE,1,4,1,5,4,1
20275,ES30,0,19488.266666666666,29232.4,3,FALSE,2,4,1,8,4,1
20276,ES30,0,16096.066666666666,24144.1,2,FALSE,2,4,1,5,4,1
20277,ES30,0,9000,18000,1,FALSE,3,4,3,4,4,1
20278,ES30,0,20067.15,40134.3,3,FALSE,3,4,3,3,4,3
20279,ES30,0,10803.34,27008.35,1,FALSE,4,4,2,4,5,2
20280,ES30,1,8016.8,8016.8,1,FALSE,1,4,2,4,3,2
20282,ES30,NA,22700.904761904763,47671.9,NA,FALSE,4,4,2,3,5,1
20283,ES30,1,21851.733333333334,32777.6,3,TRUE,2,4,1,5,2,1
20284,ES30,1,9539.7,9539.7,1,FALSE,1,4,1,4,2,2
20286,ES30,NA,9499,9499,NA,TRUE,1,4,3,3,1,2
20287,ES30,0,13112.5,26225,2,TRUE,3,4,1,5,5,1
20288,ES30,1,44972.45,89944.9,5,FALSE,3,4,1,5,4,1
20289,ES30,0,5815.6,5815.6,1,TRUE,1,3,1,3,3,2
20290,ES30,1,15712.7,15712.7,2,TRUE,1,4,1,5,3,2
20291,ES30,0,7788.458333333333,18692.3,1,FALSE,5,3,3,5,3,2
20292,ES30,0,17247.55,34495.1,3,FALSE,3,4,5,6,4,1
20293,ES30,0,20170.133333333335,30255.2,3,TRUE,2,4,1,4,2,3
20294,ES30,0,17918.8,26878.2,3,FALSE,2,3,1,4,4,2
20295,ES30,1,23710.35,47420.7,4,FALSE,3,4,1,2,5,1
20296,ES30,1,24450.733333333334,36676.1,4,FALSE,2,4,5,3,3,3
20298,ES30,NA,27926.2,27926.2,NA,FALSE,1,4,2,2,1,3
20299,ES30,1,5804,8706,1,FALSE,2,4,3,5,1,2
20301,ES30,0,15048.933333333334,22573.4,2,FALSE,2,3,3,4,3,1
20302,ES30,0,24866.277777777777,44759.3,4,FALSE,3,4,2,4,4,1
20303,ES30,1,4471,8047.8,1,FALSE,3,3,3,3,1,2
20305,ES30,1,12031.833333333334,36095.5,2,TRUE,5,3,2,3,1,2
20306,ES30,0,72857.52,72857.52,5,FALSE,1,4,2,4,5,1
20307,ES30,0,13713.666666666666,28798.7,2,FALSE,4,4,3,5,2,2
20309,ES30,0,15422.9,46268.7,2,FALSE,5,3,1,5,3,1
20311,ES30,0,34238.8,34238.8,5,TRUE,1,4,1,6,5,1
20313,ES30,0,20263.4,20263.4,3,FALSE,1,4,2,5,2,1
20314,ES30,0,12948.846666666666,19423.27,2,FALSE,2,4,1,5,3,1
20315,ES30,1,7517.217391304348,17289.6,1,FALSE,4,4,2,2,5,1
20316,ES30,0,29785.666666666668,44678.5,4,FALSE,2,4,1,6,5,1
20317,ES30,0,22257.95,44515.9,3,FALSE,3,4,1,5,5,1
20318,ES30,0,33121.066666666666,49681.6,5,FALSE,2,4,1,5,4,1
20319,ES30,NA,24666.461904761905,51799.57,NA,FALSE,4,4,2,4,2,1
20320,ES30,0,20785.13043478261,47805.8,3,FALSE,4,4,1,5,4,1
20321,ES30,0,20825.35,41650.7,3,FALSE,3,4,3,3,3,2
20322,ES30,0,45465.333333333336,68198,5,TRUE,2,1,1,7,6,1
20323,ES30,NA,14077.347826086958,32377.9,NA,TRUE,4,4,2,4,4,3
20324,ES30,0,22263.62,33395.43,3,FALSE,2,4,1,3,4,1
20327,ES30,NA,25673.13333333333,38509.7,NA,TRUE,2,1,1,10,5,1
20328,ES30,0,1813.3285714285714,5077.32,1,FALSE,5,2,2,7,6,1
20329,ES30,0,16986.92222222222,30576.46,2,TRUE,3,1,1,4,4,1
20330,ES30,0,53534.73333333334,80302.1,5,TRUE,2,3,1,9,5,1
20333,ES30,0,13188.057894736843,50114.62,2,FALSE,9,2,2,10,4,1
20334,ES30,0,16036.742857142857,33677.16,2,FALSE,4,2,2,7,4,1
20335,ES30,NA,41124.1,41124.1,NA,FALSE,1,2,3,3,2,3
20336,ES30,0,28622.6,71556.5,4,TRUE,4,2,1,5,3,1
20337,ES30,0,105016.22,105016.22,5,TRUE,1,4,1,5,5,1
20338,ES30,NA,45645.53333333333,68468.3,NA,TRUE,2,4,1,4,6,1
20341,ES30,0,21856.82,21856.82,3,TRUE,1,4,1,4,5,1
20342,ES30,0,28779.359999999997,71948.4,4,TRUE,4,4,1,3,6,1
20343,ES30,0,624.2,624.2,1,FALSE,1,4,3,1,4,1
20345,ES30,0,40113.8,80227.6,5,FALSE,3,4,2,4,5,1
20346,ES30,0,36653.200000000004,54979.8,5,TRUE,2,2,1,6,5,1
20347,ES30,NA,25092.8,25092.8,NA,TRUE,1,2,1,5,4,3
20348,ES30,0,10940.6,16410.9,1,FALSE,2,4,3,6,4,1
20349,ES30,0,17437.1,17437.1,3,FALSE,1,4,3,2,4,3
20351,ES30,0,17042.2,34084.4,2,FALSE,3,4,1,4,4,1
20352,ES30,0,35755.8,35755.8,5,FALSE,1,4,1,6,6,1
20354,ES30,1,17515.166666666664,31527.3,3,FALSE,3,3,2,4,1,2
20355,ES30,0,18578.399999999998,27867.6,3,TRUE,2,4,1,4,5,1
20356,ES30,0,14981.733333333332,22472.6,2,FALSE,2,4,3,1,3,1
20357,ES30,0,22196.466666666664,33294.7,3,FALSE,2,4,1,5,4,1
20359,ES30,0,28957.066666666666,43435.6,4,TRUE,2,4,1,4,3,1
20360,ES30,0,11422.933333333334,17134.4,1,FALSE,2,2,3,3,3,1
20361,ES30,0,42458.088,106145.22,5,FALSE,4,4,2,6,4,1
20362,ES30,0,41016.9,41016.9,5,FALSE,1,4,2,6,4,1
20363,ES30,0,17427.42857142857,36597.6,3,FALSE,4,3,2,5,4,1
20364,ES30,0,26011.466666666664,39017.2,4,FALSE,2,2,2,4,3,1
20366,ES30,0,26789.035714285717,75009.3,4,TRUE,5,2,2,7,3,2
20367,ES30,0,22016.3,22016.3,3,FALSE,1,4,3,1,4,1
20368,ES30,0,12422.2,12422.2,2,FALSE,1,2,2,3,2,2
20369,ES30,0,37682.04761904762,79132.3,5,FALSE,4,4,2,5,4,1
20370,ES30,0,16834.672,42086.68,2,FALSE,4,2,2,7,4,1
20372,ES30,NA,30157.066666666666,45235.6,NA,FALSE,2,4,2,5,4,3
20374,ES30,NA,38404.5,38404.5,NA,FALSE,1,4,1,5,5,1
20376,ES30,0,-243.35999999999999,-608.4,1,FALSE,4,3,1,5,4,1
20378,ES30,0,17008.760000000002,42521.9,2,FALSE,4,4,1,4,5,1
20379,ES30,0,15247.166666666666,36593.2,2,FALSE,5,3,2,5,5,1
20380,ES30,0,23794.52,59486.3,4,TRUE,4,4,1,4,2,1
20384,ES30,0,9254.1,9254.1,1,TRUE,1,4,1,5,2,2
20385,ES30,0,37964.45,75928.9,5,FALSE,3,3,1,8,4,1
20388,ES30,NA,17214.066666666666,25821.1,NA,TRUE,2,4,1,4,3,2
20389,ES30,0,21357.33,21357.33,3,FALSE,1,4,2,1,2,3
20390,ES30,0,29258.3,58516.6,4,TRUE,3,3,1,5,4,3
20391,ES30,NA,14533.733333333332,21800.6,NA,TRUE,2,1,3,NA,2,2
20392,ES30,0,29434.1,58868.2,4,FALSE,3,4,1,4,4,1
20393,ES30,0,12453.538461538461,16189.6,2,FALSE,2,3,3,4,2,1
20396,ES30,NA,18831.133333333335,28246.7,NA,FALSE,2,4,2,4,3,3
20397,ES30,NA,14599.761904761905,30659.5,NA,FALSE,4,4,1,6,4,1
20399,ES30,0,46152.4,115381,5,TRUE,4,2,2,8,5,1
20400,ES30,1,4048.6,8097.2,1,FALSE,3,1,5,5,1,2
20401,ES30,0,44822.9,89645.8,5,FALSE,3,2,1,7,4,1
20402,ES30,0,66092.6,66092.6,5,FALSE,1,2,1,8,5,1
20403,ES30,0,15246.3,15246.3,2,FALSE,1,4,1,4,5,1
20405,ES30,0,45108.75,90217.5,5,FALSE,3,2,1,7,4,1
20407,ES30,NA,20901.8,52254.5,NA,TRUE,4,2,2,5,5,1
20408,ES30,0,37230.48387096774,115414.5,5,FALSE,6,2,1,8,4,1
20409,ES30,0,39667.26666666667,59500.9,5,FALSE,2,4,1,5,5,1
20410,ES30,NA,13613.666666666666,20420.5,NA,FALSE,2,4,4,3,3,3
20411,ES30,0,3609.2,7218.4,1,FALSE,3,4,3,3,3,1
20412,ES30,0,29775,53595,4,FALSE,3,4,2,5,5,1
20415,ES30,0,25577.809523809523,53713.4,4,FALSE,4,2,2,8,3,1
20416,ES30,1,22036.835,44073.67,3,FALSE,3,2,2,7,1,2
20418,ES30,0,22148.72222222222,39867.7,3,FALSE,3,4,2,9,3,1
20419,ES30,0,19593,41145.3,3,FALSE,4,3,2,4,3,1
20420,ES30,1,4006.704,10016.76,1,FALSE,4,2,2,5,1,2
20421,ES30,0,7633.1,7633.1,1,FALSE,1,3,1,4,3,1
20422,ES30,0,23930.85,47861.7,4,FALSE,3,4,1,3,4,3
20425,ES30,0,21982.333333333332,32973.5,3,TRUE,2,4,1,3,4,1
20426,ES30,NA,19061.466666666667,28592.2,NA,TRUE,2,4,1,4,4,1
20427,ES30,0,29531.666666666664,62016.5,4,FALSE,4,4,2,7,4,1
20429,ES30,0,9392.645,18785.29,1,FALSE,3,4,3,6,4,1
20430,ES30,0,16160.571428571426,33937.2,2,FALSE,4,4,3,5,1,1
20431,ES30,0,20144.25,40288.5,3,TRUE,3,4,2,4,1,1
20432,ES30,NA,9648.4,9648.4,NA,TRUE,1,3,1,3,1,2
20434,ES30,0,97601.33333333333,146402,5,FALSE,2,1,2,7,4,1
20435,ES30,0,14057.1,28114.2,2,FALSE,3,1,2,5,4,1
20436,ES30,0,15190.1,15190.1,2,FALSE,1,2,1,9,4,3
20437,ES30,0,10759.038888888888,19366.27,1,FALSE,3,2,2,6,4,3
20438,ES30,0,-396.7,-396.7,1,FALSE,1,4,3,4,1,2
20439,ES30,0,6719.44,16798.6,1,FALSE,4,2,2,6,3,1
20440,ES30,0,27413.95238095238,57569.3,4,FALSE,4,4,2,5,6,1
20441,ES30,0,21761.866666666665,32642.8,3,FALSE,2,4,2,8,5,1
20445,ES30,1,4056.3,8112.6,1,FALSE,3,4,2,3,1,2
20446,ES30,0,10948.8,21897.6,1,FALSE,3,4,2,5,5,1
20447,ES30,1,10146,25365,1,FALSE,4,4,2,3,4,2
20449,ES30,0,23993.3,23993.3,4,FALSE,1,2,2,6,2,1
20450,ES30,1,14239.266666666668,21358.9,2,FALSE,2,4,1,3,3,2
20453,ES30,0,11977.561904761904,25152.88,2,FALSE,4,4,2,5,3,3
20454,ES30,0,28743.45,57486.9,4,FALSE,3,4,2,3,5,1
20455,ES30,0,26658.285714285714,55982.4,4,FALSE,4,2,2,7,6,1
20456,ES30,0,10692.880000000001,26732.2,1,FALSE,4,3,2,6,4,1
20457,ES30,NA,46024,46024,NA,FALSE,1,1,2,8,5,1
20459,ES30,1,5312.347826086957,12218.4,1,FALSE,4,1,2,6,1,2
20461,ES30,1,16240,32480,2,TRUE,3,1,2,6,1,2
20462,ES30,1,6536.8,9805.2,1,FALSE,2,2,3,1,1,2
20463,ES30,0,20682.809523809523,43433.9,3,FALSE,4,1,2,3,4,1
20464,ES30,1,5756.190476190476,12088,1,FALSE,4,NA,5,NA,1,2
20465,ES30,0,15808.130434782608,36358.7,2,FALSE,4,1,2,6,2,1
20466,ES30,0,63735.7,63735.7,5,FALSE,1,1,3,5,4,3
20469,ES30,0,12545.985,25091.97,2,TRUE,3,4,1,5,4,1
20470,ES30,0,18697.04761904762,39263.8,3,FALSE,4,2,1,6,4,1
20472,ES30,NA,19150.7,19150.7,NA,FALSE,1,4,3,5,4,1
20473,ES30,0,19618.879999999997,49047.2,3,TRUE,4,1,1,10,2,3
20477,ES30,0,21573.5,43147,3,TRUE,3,2,5,7,5,1
20478,ES30,0,21236.238095238095,44596.1,3,FALSE,4,2,2,6,4,1
20479,ES30,NA,27775.266666666666,41662.9,NA,FALSE,2,2,1,5,5,1
20480,ES30,0,21414.528,53536.32,3,TRUE,4,1,1,6,4,2
20482,ES30,NA,16720.086666666666,25080.13,NA,TRUE,2,2,2,6,5,3
20483,ES30,0,12657.466666666667,18986.2,2,TRUE,2,2,1,5,4,3
20484,ES30,0,28900.000000000004,66470,4,FALSE,4,1,2,7,4,1
20486,ES30,0,19977.32,49943.3,3,FALSE,4,2,2,7,4,1
20487,ES30,0,17839.809523809523,37463.6,3,FALSE,4,2,2,10,4,2
20489,ES30,NA,26453.52380952381,55552.4,NA,FALSE,4,2,2,7,6,1
20490,ES30,0,29534.521739130436,67929.4,4,FALSE,4,2,2,6,5,1
20491,ES30,0,8258.333333333334,12387.5,1,TRUE,2,1,1,1,2,3
20492,ES30,NA,25997.933333333334,38996.9,NA,FALSE,2,2,1,4,5,1
