CUSEC,LST_summer_mean_21,LST_summer_sd_21,LST_summer_p10_21,LST_summer_median_21,LST_summer_p90_21,LST_winter_mean_21,LST_winter_sd_21,LST_winter_p10_21,LST_winter_median_21,LST_winter_p90_21,NDVI_mean_21,NDVI_sd_21,NDVI_p10_21,NDVI_median_21,NDVI_p90_21,NDBI_mean_21,NDBI_sd_21,NDBI_p10_21,NDBI_median_21,NDBI_p90_21,ALBEDO_mean_21,ALBEDO_sd_21,ALBEDO_p10_21,ALBEDO_median_21,ALBEDO_p90_21,tcc
2807915099,40.46960353284996,2.7006305523659693,35.32213805306432,41.72683386796974,42.58590315815891,-3.8666759738713528,0.0,-3.8666759738713528,-3.8666759738713528,-3.8666759738713528,0.043457409445859296,0.02670652706164056,0.02313027837234334,0.04988737047983113,0.06677142185452703,0.011113125861283588,0.11908981343029468,0.012225543120318443,0.0402819665982561,0.06617293326803422,0.14174874526607292,0.06920376217845883,0.08757054966248795,0.13230716214796134,0.16538395482530965,0.0
2807915132,40.013550790114124,1.2993027302651823,37.927493993834595,40.414973257352905,41.29676265191605,-3.951163397443591,0.0,-3.951163397443591,-3.951163397443591,-3.951163397443591,0.09675759614678021,0.03785436903414344,0.06442085046126395,0.10180090542525143,0.13098734161828485,-0.039687579199997235,0.09998615549802607,-0.05112747036606826,-0.016943764414851487,0.01248434902693681,0.11337938114067338,0.07370885297785992,0.06995444991789818,0.10017486267646805,0.1249581743786445,1.6645060928182527
2807915174,36.56828959063235,1.4825950361751636,34.53447075062595,36.717463964795556,38.35110859153768,-3.585761038138975,0.0,-3.585761038138975,-3.585761038138975,-3.585761038138975,0.13189015607867086,0.03807118470165328,0.08677675256433964,0.13941552838301396,0.17203666531167722,-0.06555285028529097,0.08470320082458514,-0.08341970264454993,-0.04858346237171202,-0.01250302808532366,0.09639195428295748,0.04574997251601462,0.05889193985789365,0.09341832691369614,0.11761458882108758,5.4253803462462376
2807915158,37.53697450671781,1.2698893036891687,35.801339725825876,37.7205786447867,39.040301057857654,-3.830248907488335,0.0,-3.830248907488335,-3.830248907488335,-3.830248907488335,0.13802143836531847,0.03808500101254456,0.09578463120196123,0.14503487731761783,0.17783653045045147,-0.061952833292864745,0.08984806060070068,-0.07763707115560937,-0.04182646936881265,-0.00684703977709136,0.09864867656618996,0.04754592911810271,0.057701755264932285,0.09320202788754559,0.12369003700741722,2.317401326621819
2807916105,37.807543578150934,2.1952087286171658,34.445198236475655,38.32474694194459,40.13746049737063,-4.467111201784875,0.0,-4.467111201784875,-4.467111201784875,-4.467111201784875,0.15748985602438928,0.04160222211687796,0.10826193664014094,0.16190580431114504,0.2055766164086541,-0.08533413769508053,0.07144944379331149,-0.1115261026574116,-0.07241493067838006,-0.03101296791024758,0.07783582684063435,0.04096322557008983,0.04596736804360301,0.07168826077867703,0.09642473401203601,8.058336690225952
2807916103,38.068008732424644,1.9511618321660416,35.078117868151736,38.518676203305304,39.98823905995664,-5.40016757426755,0.0,-5.40016757426755,-5.40016757426755,-5.40016757426755,0.17697635171179826,0.047933478395315955,0.13085971416422443,0.1841983013848573,0.2249788156409115,-0.08646837769007461,0.10355400068938805,-0.11388964806483778,-0.06518143335877724,-0.017217198927653162,0.10245661160512877,0.07326661818927938,0.056853157693078145,0.0851265670198861,0.1251904857090385,6.649532777149721
2807916113,37.94023528698939,1.733412991751607,35.197475710627224,38.37827684384749,39.60491791099991,-4.518568247643747,0.0,-4.518568247643747,-4.518568247643747,-4.518568247643747,0.15054147856415728,0.04016174374775932,0.10890858782304465,0.154842736813288,0.19010600655603724,-0.07980009826249114,0.08922493255165832,-0.09792033405457554,-0.05996850399464797,-0.02622406695297033,0.09729059150235495,0.057440603833501254,0.05590036570381917,0.08586818741301565,0.1220368830134586,0.7253211071798312
2807916060,38.553386062779296,1.1899910804032356,36.689601225258855,38.89402457183925,39.73589388217981,-4.353947324659377,0.0,-4.353947324659377,-4.353947324659377,-4.353947324659377,0.13611824677352208,0.04565155567177921,0.08292529568539574,0.145714453019388,0.1815499100140899,-0.046970666274641824,0.10868536588520752,-0.06940624593360917,-0.023751918885187292,0.016944698059804066,0.11587579387104852,0.07229938283723902,0.06923963632660146,0.10532868177993267,0.1321914394000106,0.0
2807916082,39.103238149516294,1.178627592770337,37.335109263889585,39.32565371310044,40.42653590797458,-4.555651710222305,0.0,-4.555651710222305,-4.555651710222305,-4.555651710222305,0.11618714780373873,0.040155181997648115,0.07907337087895765,0.12284236149781252,0.1541879752191074,-0.0533196699372358,0.10494536590650434,-0.061619995427714985,-0.02576380483633013,-4.903979196056335E-4,0.10532574111239092,0.06400209274131569,0.056593764828840556,0.1000629361443657,0.11853911576675626,0.0
2807916111,40.08383617178054,1.333079535112816,37.93335191214637,40.510210906271645,41.38157096243243,-4.880406337859483,0.0,-4.880406337859483,-4.880406337859483,-4.880406337859483,0.09057486301329046,0.03937392930722326,0.055898202794171556,0.0974956350034765,0.12610808629138656,-0.03833392738970894,0.09894382609694423,-0.0541588803968413,-0.015836400361554204,0.018330147605868874,0.1410089644359339,0.07788714201166494,0.0799867742859614,0.13390959661232538,0.17067249920722444,0.0
